request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000001,qwen2.5:1.5b-instruct,ollama,377,64,1,606.7197080119513,11.007759270132594,1300.2085420303047,server_usage,True,,0.08204201003536582,1300.29058404034,0.08054199861362576,0.08204201003536582,0.001500011421740055,1300.2100420417264
req-000002,qwen2.5:1.5b-instruct,ollama,380,64,1,306.65049998788163,10.194361111008755,948.8952499814332,server_usage,True,,1300.4056670470163,2249.3009170284495,1300.4018750507385,1300.4056670470163,0.0037919962778687477,948.899041977711
req-000003,qwen2.5:1.5b-instruct,ollama,378,64,1,297.8129590046592,11.824009254471296,1042.7255420363508,server_usage,True,,2249.4264590204693,3292.15200105682,2249.4226670241915,2249.4264590204693,0.0037919962778687477,1042.7293340326287
req-000004,qwen2.5:1.5b-instruct,ollama,374,64,1,321.75591704435647,10.61874273000285,990.736709034536,server_usage,True,,3292.3017920111306,4283.038501045667,3292.297834006604,3292.3017920111306,0.003958004526793957,990.7406670390628
req-000005,qwen2.5:1.5b-instruct,ollama,374,64,1,311.8537499685772,11.589111777813367,1041.9677919708192,server_usage,True,,4283.188792003784,5325.156583974604,4283.1848339992575,4283.188792003784,0.003958004526793957,1041.971749975346
req-000006,qwen2.5:1.5b-instruct,ollama,382,64,1,325.5860829958692,10.575072095167661,991.8156249914318,server_usage,True,,5325.23520902032,6317.050834011752,5325.233500043396,5325.23520902032,0.001708976924419403,991.8173339683563
req-000007,qwen2.5:1.5b-instruct,ollama,379,64,1,307.21579102100804,9.729897491596935,920.1993329916149,server_usage,True,,6317.172167007811,7237.371499999426,6317.1683750115335,6317.172167007811,0.0037919962778687477,920.2031249878928
req-000008,qwen2.5:1.5b-instruct,ollama,376,64,1,316.0950830206275,9.814835317055916,934.4297079951502,server_usage,True,,7237.6180840074085,8172.047792002559,7237.602584005799,7237.6180840074085,0.015500001609325409,934.4452079967596
req-000009,qwen2.5:1.5b-instruct,ollama,377,64,1,322.2160419682041,9.866186508184505,943.785791983828,server_usage,True,,8172.163125011139,9115.948916994967,8172.160959045868,8172.163125011139,0.0021659652702510357,943.7879579490982
req-000010,qwen2.5:1.5b-instruct,ollama,378,64,1,306.33620801381767,9.672293651087712,915.6907080323435,server_usage,True,,9116.061709006317,10031.75241703866,9116.058292041998,9116.061709006317,0.003416964318603277,915.6941249966621
req-000011,qwen2.5:1.5b-instruct,ollama,376,64,1,318.644332990516,10.289771158972549,966.8999160057865,server_usage,True,,10031.839125033002,10998.739041038789,10031.83708403958,10031.839125033002,0.002040993422269821,966.9019569992088
req-000012,qwen2.5:1.5b-instruct,ollama,377,64,1,313.21166700217873,10.16127644383925,953.3720829640515,server_usage,True,,10998.853375029285,11952.225457993336,10998.849875002634,10998.853375029285,0.003500026650726795,953.3755829907022
req-000013,qwen2.5:1.5b-instruct,ollama,373,64,1,323.2210000278428,10.243186507270568,968.5417499858886,server_usage,True,,11952.321792021394,12920.863542007282,11952.320500044152,11952.321792021394,0.0012919772416353226,968.5430419631302
