request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000017,qwen2.5:1.5b-instruct,ollama,380,64,4,3605.4578329785727,14.991233476422845,4549.905541993212,server_usage,True,,15374.12737502018,19924.032917013392,15374.12387499353,15374.12737502018,0.003500026650726795,4549.909042019863
req-000018,qwen2.5:1.5b-instruct,ollama,383,64,4,3771.154167014174,12.62918253898591,4566.7926669702865,server_usage,True,,17620.281667041127,22187.074334011413,17620.28025003383,17620.281667041127,0.0014170072972774506,4566.794083977584
req-000019,qwen2.5:1.5b-instruct,ollama,380,64,4,3850.9435830055736,11.999540349712507,4606.9146250374615,server_usage,True,,16444.642959046178,21051.55758408364,16444.6413750411,16444.642959046178,0.0015840050764381886,4606.916209042538
req-000020,qwen2.5:1.5b-instruct,ollama,380,64,4,3547.1091250074096,10.886093921264605,4232.93304204708,server_usage,True,,14418.628334009554,18651.561376056634,14418.627042032313,14418.628334009554,0.0012919772416353226,4232.934334024321
req-000021,qwen2.5:1.5b-instruct,ollama,376,64,4,3805.4343329858966,12.946163365129559,4621.042624989059,server_usage,True,,19924.189167039003,24545.231792028062,19924.183375027496,19924.189167039003,0.005792011506855488,4621.048417000566
req-000022,qwen2.5:1.5b-instruct,ollama,378,64,4,3825.8510419982485,13.216465602569755,4658.488374960143,server_usage,True,,22187.145375006367,26845.63374996651,22187.143917020876,22187.145375006367,0.0014579854905605316,4658.489832945634
req-000023,qwen2.5:1.5b-instruct,ollama,375,64,4,3818.99479200365,11.879222888854288,4567.38583400147,server_usage,True,,21051.659250049852,25619.045084051322,21051.657667034306,21051.659250049852,0.0015830155462026596,4567.387417017017
req-000024,qwen2.5:1.5b-instruct,ollama,378,64,4,3903.8150000269525,13.363775126414286,4745.732832991052,server_usage,True,,18651.649500010535,23397.382333001588,18651.646792015526,18651.649500010535,0.002707995008677244,4745.735540986061
req-000025,qwen2.5:1.5b-instruct,ollama,378,64,4,3966.464207973331,14.100892190259719,4854.8204159596935,server_usage,True,,24545.30908400193,29400.129499961622,24545.307709020562,24545.30908400193,0.001374981366097927,4854.82179094106
req-000026,qwen2.5:1.5b-instruct,ollama,379,64,4,4431.929417012725,17.555481476140105,5537.924750009552,server_usage,True,,26845.76375002507,32383.688500034623,26845.75733402744,26845.76375002507,0.006415997631847858,5537.9311660071835
req-000027,qwen2.5:1.5b-instruct,ollama,375,64,4,4153.493041987531,17.184265873520562,5236.101792019326,server_usage,True,,25619.153459032532,30855.255251051858,25619.1517499974,25619.153459032532,0.0017090351320803165,5236.103501054458
req-000028,qwen2.5:1.5b-instruct,ollama,380,64,4,3808.2600830239244,14.429262571317691,4717.303625016939,server_usage,True,,23397.48020900879,28114.78383402573,23397.478834027424,23397.48020900879,0.001374981366097927,4717.304999998305
req-000029,qwen2.5:1.5b-instruct,ollama,378,64,4,5278.577874996699,13.728516540371828,6143.4744170401245,server_usage,True,,29400.20633401582,35543.680751055945,29400.204917008523,29400.20633401582,0.0014170072972774506,6143.475834047422
req-000030,qwen2.5:1.5b-instruct,ollama,378,64,4,4738.4327499894425,15.684033730178184,5726.526874990668,server_usage,True,,32383.88916704571,38110.41604203638,32383.87183402665,32383.88916704571,0.01733301905915141,5726.544208009727
req-000031,qwen2.5:1.5b-instruct,ollama,377,64,4,5069.56104200799,13.17964814278105,5899.878875003196,server_usage,True,,30855.580334027763,36755.45920903096,30855.578874994535,30855.580334027763,0.001459033228456974,5899.880334036425
req-000032,qwen2.5:1.5b-instruct,ollama,378,64,4,5128.292999987025,16.037001984105224,6138.624124985654,server_usage,True,,28114.86616701586,34253.490292001516,28114.864625036716,28114.86616701586,0.001541979145258665,6138.625666964799
