request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000001,qwen2.5:1.5b-instruct,ollama,377,64,1,329.545832995791,10.253855825534888,975.538750004489,server_usage,True,,0.10124995606020093,975.6399999605492,0.09991700062528253,0.10124995606020093,0.0013329554349184036,975.5400829599239
req-000002,qwen2.5:1.5b-instruct,ollama,380,64,1,271.36512502329424,10.086381619441367,906.8071670481004,server_usage,True,,975.7524579763412,1882.5596250244416,975.750541954767,975.7524579763412,0.0019160215742886066,906.8090830696747
req-000003,qwen2.5:1.5b-instruct,ollama,378,64,1,268.78883299650624,10.138920634903664,907.5408329954371,server_usage,True,,1882.6633329736069,2790.204165969044,1882.6618329621851,1882.6633329736069,0.001500011421740055,907.5423330068588
req-000004,qwen2.5:1.5b-instruct,ollama,374,64,1,269.30099999299273,10.11206812709422,906.3612919999287,server_usage,True,,2790.2614169870503,3696.622708986979,2790.2600419474766,2790.2614169870503,0.0013750395737588406,906.3626670395024
req-000005,qwen2.5:1.5b-instruct,ollama,374,64,1,268.81104096537456,11.020869714215339,963.1258329609409,server_usage,True,,3696.6837919899262,4659.809624950867,3696.6822919785045,3696.6837919899262,0.001500011421740055,963.1273329723626
req-000006,qwen2.5:1.5b-instruct,ollama,382,64,1,274.54233303433284,10.066690475916461,908.7438330170698,server_usage,True,,4659.874124976341,5568.6179579934105,4659.872582997195,4659.874124976341,0.001541979145258665,908.7453749962151
req-000007,qwen2.5:1.5b-instruct,ollama,379,64,1,273.12516601523384,10.14731944416694,912.4062909977511,server_usage,True,,5568.676957977004,6481.083248974755,5568.675332993735,5568.676957977004,0.0016249832697212696,912.4079159810208
req-000008,qwen2.5:1.5b-instruct,ollama,376,64,1,276.08474995940924,10.236981476376217,921.0145829711109,server_usage,True,,6481.217749998905,7402.232332970016,6481.203207978979,6481.217749998905,0.014542019926011562,921.029124991037
req-000009,qwen2.5:1.5b-instruct,ollama,377,64,1,269.43370804656297,10.012440475827407,900.2174580236897,server_usage,True,,7402.309375000186,8302.526833023876,7402.308082964737,7402.309375000186,0.001292035449296236,900.218750059139
req-000010,qwen2.5:1.5b-instruct,ollama,378,64,1,269.2972499644384,10.106625000295777,906.0146249830723,server_usage,True,,8302.576749993023,9208.591374976095,8302.575499983504,8302.576749993023,0.0012500095181167126,906.0158749925904
req-000011,qwen2.5:1.5b-instruct,ollama,376,64,1,286.3343749777414,10.09452446005381,922.2894159611315,server_usage,True,,9208.68945796974,10130.978873930871,9208.686124999076,9208.68945796974,0.0033329706639051437,922.2927489317954
req-000012,qwen2.5:1.5b-instruct,ollama,377,64,1,269.9286669958383,12.4644742066425,1055.1905420143157,server_usage,True,,10131.01029198151,11186.200833995827,10131.0095419758,10131.01029198151,0.0007500057108700275,1055.1912920200266
req-000013,qwen2.5:1.5b-instruct,ollama,373,64,1,280.78887501033023,11.163895491451498,984.1142909717746,server_usage,True,,11186.316166946199,12170.430457917973,11186.313041951507,11186.316166946199,0.0031249946914613247,984.1174159664661
req-000014,qwen2.5:1.5b-instruct,ollama,376,64,1,282.61950000887737,11.631687824976527,1015.4158329823986,server_usage,True,,12170.521583000664,13185.937415983062,12170.52020796109,12170.521583000664,0.0013750395737588406,1015.4172080219723
