request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000001,qwen2.5:1.5b-instruct,ollama,377,64,1,412.53308398881927,14.401039015316952,1319.7985419537872,server_usage,True,,0.1925000105984509,1319.9910419643857,0.19087496912106872,0.1925000105984509,0.001625041477382183,1319.8001669952646
req-000002,qwen2.5:1.5b-instruct,ollama,380,64,1,433.1877080257982,12.597795634988755,1226.8488330300897,server_usage,True,,1320.0845000101253,2546.933333040215,1320.0777499587275,1320.0845000101253,0.006750051397830248,1226.8555830814876
req-000003,qwen2.5:1.5b-instruct,ollama,378,64,1,327.93808402493596,18.571838619194867,1497.9639170342125,server_usage,True,,2547.0247920020483,4044.988709036261,2547.0229169586673,2547.0247920020483,0.0018750433810055256,1497.9657920775935
req-000004,qwen2.5:1.5b-instruct,ollama,374,64,1,314.400541014038,16.265850539119647,1339.1491249785759,server_usage,True,,4045.0692920130678,5384.218416991644,4045.0674169696867,4045.0692920130678,0.0018750433810055256,1339.1510000219569
req-000005,qwen2.5:1.5b-instruct,ollama,374,64,1,427.85720800748095,16.71613030143023,1480.9734169975854,server_usage,True,,5384.491125005297,6865.464542002883,5384.478333988227,5384.491125005297,0.012791017070412636,1480.9862080146559
req-000006,qwen2.5:1.5b-instruct,ollama,382,64,1,330.10391698917374,17.82919112722286,1453.3429580042139,server_usage,True,,6865.581833990291,8318.924791994505,6865.579583973158,6865.581833990291,0.0022500171326100826,1453.3452080213465
req-000007,qwen2.5:1.5b-instruct,ollama,379,64,1,347.1793329808861,17.235780428607193,1433.0334999831393,server_usage,True,,8318.992666958366,9752.026166941505,8318.990750005469,8318.992666958366,0.0019169528968632221,1433.0354169360362
req-000008,qwen2.5:1.5b-instruct,ollama,376,64,1,405.54212499409914,24.766190476449474,1965.812125010416,server_usage,True,,9752.09399999585,11717.906125006266,9752.089291985612,9752.09399999585,0.004708010237663984,1965.8168330206536
req-000009,qwen2.5:1.5b-instruct,ollama,377,64,1,346.79841698380187,13.491707666414893,1196.7759999679402,server_usage,True,,11718.352041963954,12915.128041931894,11718.339291983284,11718.352041963954,0.012749980669468641,1196.7887499486096
req-000010,qwen2.5:1.5b-instruct,ollama,378,64,1,715.9062910359353,10.967894190264541,1406.8836250226013,server_usage,True,,12915.26816698024,14322.151792002842,12915.261209011078,12915.26816698024,0.0069579691626131535,1406.890582991764
req-000011,qwen2.5:1.5b-instruct,ollama,376,64,1,655.8046250138432,11.360310190837712,1371.504167036619,server_usage,True,,14322.210958984215,15693.715126020834,14322.209500009194,14322.210958984215,0.0014589750207960606,1371.5056260116398
