request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000011,qwen2.5:1.5b-instruct,ollama,376,64,4,3165.030542004388,11.053369698366003,3861.392833001446,server_usage,True,,7454.653499997221,11316.046332998667,7454.652084037662,7454.653499997221,0.0014159595593810081,3861.3942489610054
req-000012,qwen2.5:1.5b-instruct,ollama,377,64,4,3122.9207079741172,10.266708333917435,3769.7233330109157,server_usage,True,,4611.4603750174865,8381.183708028402,4611.4588340278715,4611.4603750174865,0.0015409896150231361,3769.7248740005307
req-000013,qwen2.5:1.5b-instruct,ollama,373,64,4,3079.038917028811,10.1489193011297,3718.420832999982,server_usage,True,,10315.425875014625,14033.846708014607,10315.423624997493,10315.425875014625,0.0022500171326100826,3718.4230830171145
req-000014,qwen2.5:1.5b-instruct,ollama,376,64,4,3201.4336669817567,10.133641524358637,3839.853083016351,server_usage,True,,9287.561709003057,13127.414792019408,9287.558750016615,9287.561709003057,0.0029589864425361156,3839.8560420027934
req-000015,qwen2.5:1.5b-instruct,ollama,378,64,4,2988.5154999792576,10.319181222705142,3638.6239170096815,server_usage,True,,11316.10245903721,14954.726376046892,11316.101125034038,11316.10245903721,0.001334003172814846,3638.6252510128543
req-000016,qwen2.5:1.5b-instruct,ollama,378,64,4,3205.8216669829562,9.934896158815791,3831.720124988351,server_usage,True,,8381.241959054023,12212.962084042374,8381.240375048947,8381.241959054023,0.0015840050764381886,3831.7217089934275
req-000017,qwen2.5:1.5b-instruct,ollama,380,64,4,3059.98062499566,10.719462301552532,3735.3067499934696,server_usage,True,,14033.900584036019,17769.20733402949,14033.899041998666,14033.900584036019,0.0015420373529195786,3735.3082920308225
req-000018,qwen2.5:1.5b-instruct,ollama,383,64,4,2997.6342089939862,11.022029762407618,3692.022084025666,server_usage,True,,13127.47649999801,16819.498584023677,13127.4752090103,13127.47649999801,0.0012909877113997936,3692.0233750133775
req-000019,qwen2.5:1.5b-instruct,ollama,380,64,4,3087.540457956493,10.284322746364134,3735.4527909774333,server_usage,True,,14954.843125015032,18690.295915992465,14954.839709040243,14954.843125015032,0.0034159747883677483,3735.4562069522217
req-000020,qwen2.5:1.5b-instruct,ollama,380,64,4,3007.320999982767,10.136761237859785,3645.9369579679333,server_usage,True,,12213.015334040392,15858.952292008325,12213.013708998915,12213.015334040392,0.001625041477382183,3645.9385830094106
req-000021,qwen2.5:1.5b-instruct,ollama,376,64,4,3105.7274999911897,10.502841937104387,3767.406542028766,server_usage,True,,17769.284959009383,21536.69150103815,17769.283000030555,17769.284959009383,0.0019589788280427456,3767.408501007594
req-000022,qwen2.5:1.5b-instruct,ollama,378,64,4,3053.238250024151,11.518839285672007,3778.9251250214875,server_usage,True,,16819.550709042232,20598.47583406372,16819.549250009004,16819.550709042232,0.001459033228456974,3778.926584054716
req-000023,qwen2.5:1.5b-instruct,ollama,375,64,4,3115.759790991433,10.097495380914696,3751.901999989059,server_usage,True,,18690.369084011763,22442.271084000822,18690.36775000859,18690.369084011763,0.001334003172814846,3751.9033339922316
req-000024,qwen2.5:1.5b-instruct,ollama,378,64,4,3101.4532080153003,10.235008603471908,3746.2587500340305,server_usage,True,,15859.007709019352,19605.266459053382,15859.006292012054,15859.007709019352,0.0014170072972774506,3746.260167041328
req-000025,qwen2.5:1.5b-instruct,ollama,378,64,4,3011.320459016133,10.004712301047725,3641.61733398214,server_usage,True,,21537.050542014185,25178.667875996325,21536.98145900853,21537.050542014185,0.06908300565555692,3641.6864169877954
req-000026,qwen2.5:1.5b-instruct,ollama,379,64,4,3044.4841250428,10.015667333001536,3675.4711670218967,server_usage,True,,20598.914084024727,24274.385251046624,20598.88933401089,20598.914084024727,0.02475001383572817,3675.4959170357324
req-000027,qwen2.5:1.5b-instruct,ollama,375,64,4,3004.041582986247,10.298113095655387,3652.822708012536,server_usage,True,,22442.356167011894,26095.17887502443,22442.354709026404,22442.356167011894,0.0014579854905605316,3652.8241659980267
req-000028,qwen2.5:1.5b-instruct,ollama,380,64,4,3109.3011670163833,10.369830016445901,3762.600458052475,server_usage,True,,19605.322542018257,23367.923000070732,19605.321209004615,19605.322542018257,0.001333013642579317,3762.6017910661176
req-000029,qwen2.5:1.5b-instruct,ollama,378,64,4,3042.292041995097,10.801964952233469,3722.8158339858055,server_usage,True,,25178.809334000107,28901.625167985912,25178.80795901874,25178.809334000107,0.001374981366097927,3722.8172089671716
req-000030,qwen2.5:1.5b-instruct,ollama,378,64,4,2999.195958022028,10.746326063767016,3676.2145000393502,server_usage,True,,24274.503834021743,27950.718334061094,24274.502625048626,24274.503834021743,0.001208973117172718,3676.2157090124674
req-000031,qwen2.5:1.5b-instruct,ollama,377,64,4,3075.581582961604,10.276941142769324,3723.0288749560714,server_usage,True,,26095.258334011305,29818.287208967377,26095.257000008132,26095.258334011305,0.001334003172814846,3723.030208959244
req-000032,qwen2.5:1.5b-instruct,ollama,378,64,4,2997.5327500142157,10.15504960355068,3637.3008750379086,server_usage,True,,23368.277167028282,27005.57804206619,23368.275584012736,23368.277167028282,0.0015830155462026596,3637.3024580534548
