request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000001,qwen2.5:1.5b-instruct,ollama,376,64,1,322.5272089475766,11.971493380972081,1076.7312919488177,server_usage,True,,0.09358295938000083,1076.8248749081977,0.09237497579306364,0.09358295938000083,0.001207983586937189,1076.7324999324046
req-000002,qwen2.5:1.5b-instruct,ollama,376,64,1,54.433833982329816,11.788569444361778,797.1137089771219,server_usage,True,,1076.8868330051191,1874.000541982241,1076.885416987352,1076.8868330051191,0.0014160177670419216,797.1151249948889
req-000003,qwen2.5:1.5b-instruct,ollama,374,64,1,49.51641702791676,13.328069444036199,889.1847920021974,server_usage,True,,1874.0651249536313,2763.2499169558287,1874.0637499722652,1874.0651249536313,0.001374981366097927,889.1861669835635
req-000004,qwen2.5:1.5b-instruct,ollama,373,64,1,52.46574996272102,12.041447095624688,811.0769169870764,server_usage,True,,2763.5376669932157,3574.614583980292,2763.531167001929,2763.5376669932157,0.006499991286545992,811.083416978363
req-000005,qwen2.5:1.5b-instruct,ollama,373,64,1,50.76704197563231,12.028113095318927,808.5381669807248,server_usage,True,,3574.7043329756707,4383.2424999563955,3574.7023329604417,3574.7043329756707,0.00200001522898674,808.5401669959538
req-000006,qwen2.5:1.5b-instruct,ollama,375,64,1,50.60554196825251,12.18931679336709,818.5324999503791,server_usage,True,,4383.3726669545285,5201.905166904908,4383.370374969672,4383.3726669545285,0.0022919848561286926,818.5347919352353
req-000007,qwen2.5:1.5b-instruct,ollama,378,64,1,49.42604200914502,11.868154095108842,797.1197500010021,server_usage,True,,5202.02408300247,5999.1438330034725,5202.020666969474,5202.02408300247,0.0034160329960286617,797.1231660339981
req-000008,qwen2.5:1.5b-instruct,ollama,375,64,1,53.891084040515125,11.698619698152124,790.9041250240989,server_usage,True,,5999.214999959804,6790.119124983903,5999.2106249555945,5999.214999959804,0.004375004209578037,790.9085000283085
req-000009,qwen2.5:1.5b-instruct,ollama,376,64,1,50.07495800964534,12.090790348814888,811.7947499849834,server_usage,True,,6790.253249986563,7602.047999971546,6790.24954198394,6790.253249986563,0.0037080026231706142,811.7984579876065
req-000010,qwen2.5:1.5b-instruct,ollama,374,64,1,50.820833013858646,12.073580031504942,811.4563749986701,server_usage,True,,7602.104916993994,8413.561291992664,7602.103749988601,7602.104916993994,0.001167005393654108,811.4575420040637
req-000011,qwen2.5:1.5b-instruct,ollama,372,64,1,51.04841699358076,12.006099206498927,807.4326670030132,server_usage,True,,8413.689541979693,9221.122208982706,8413.687791966368,8413.689541979693,0.0017500133253633976,807.4344170163386
req-000012,qwen2.5:1.5b-instruct,ollama,373,64,1,51.740124996285886,12.372864413052975,831.2305830186233,server_usage,True,,9221.264166990295,10052.494750008918,9221.26058296999,9221.264166990295,0.0035840203054249287,831.2341670389287
req-000013,qwen2.5:1.5b-instruct,ollama,372,64,1,53.870290983468294,12.440006619149317,837.5907079898752,server_usage,True,,10052.61374998372,10890.204457973596,10052.610707993153,10052.61374998372,0.00304199056699872,837.5937499804422
req-000014,qwen2.5:1.5b-instruct,ollama,375,64,1,51.56258400529623,12.453104492225167,836.1081670154817,server_usage,True,,10890.305666951463,11726.413833966944,10890.30383300269,10890.305666951463,0.0018339487724006176,836.1100009642541
req-000015,qwen2.5:1.5b-instruct,ollama,374,64,1,53.60149999614805,11.538701714016497,780.5397079791874,server_usage,True,,11726.520916970912,12507.0606249501,11726.518082956318,11726.520916970912,0.002834014594554901,780.5425419937819
req-000016,qwen2.5:1.5b-instruct,ollama,374,64,1,48.09675004798919,11.215308872384153,754.6612090081908,server_usage,True,,12507.116207969375,13261.777416977566,12507.115082989912,12507.116207969375,0.0011249794624745846,754.6623339876533
req-000017,qwen2.5:1.5b-instruct,ollama,376,64,1,52.93895897921175,11.707988745969026,790.5422499752603,server_usage,True,,13261.852332972921,14052.394582948182,13261.850374983624,13261.852332972921,0.0019579892978072166,790.5442079645582
req-000018,qwen2.5:1.5b-instruct,ollama,376,64,1,50.04475003806874,12.044755951686215,808.8643749943003,server_usage,True,,14052.429082978051,14861.293457972351,14052.428374998271,14052.429082978051,0.0007079797796905041,808.86508297408
req-000019,qwen2.5:1.5b-instruct,ollama,376,64,1,54.16408396558836,11.760910714252127,795.1014589634724,server_usage,True,,14861.343916971236,15656.445375934709,14861.342582968064,14861.343916971236,0.001334003172814846,795.1027929666452
req-000020,qwen2.5:1.5b-instruct,ollama,376,64,1,51.66699999244884,12.040044968238188,810.1898329914548,server_usage,True,,15656.49929200299,16466.689124994446,15656.497957999818,15656.49929200299,0.001334003172814846,810.1911669946276
req-000021,qwen2.5:1.5b-instruct,ollama,375,64,1,53.979207994416356,14.882106491963246,991.5519169881009,server_usage,True,,16466.739291965496,17458.291208953597,16466.738124960102,16466.739291965496,0.001167005393654108,991.5530839934945
req-000022,qwen2.5:1.5b-instruct,ollama,374,64,1,57.888542010914534,13.424978825256288,903.6622080020607,server_usage,True,,17458.386582962703,18362.048790964764,17458.38529197499,17458.386582962703,0.0012909877113997936,903.663498989772
req-000023,qwen2.5:1.5b-instruct,ollama,374,64,1,53.00920800073072,11.598211651231857,783.6965420283377,server_usage,True,,18362.280500005,19145.977042033337,18362.272041966207,18362.280500005,0.008458038792014122,783.7050000671297
req-000024,qwen2.5:1.5b-instruct,ollama,374,64,1,49.91954198339954,11.662014539257461,784.6264579566196,server_usage,True,,19146.119666984305,19930.746124940924,19146.11645799596,19146.119666984305,0.003208988346159458,784.6296669449657
req-000025,qwen2.5:1.5b-instruct,ollama,374,64,1,53.13650000607595,14.463599872893639,964.3432919983752,server_usage,True,,19930.820082954597,20895.163374952972,19930.81849999726,19930.820082954597,0.0015829573385417461,964.3448749557137
req-000026,qwen2.5:1.5b-instruct,ollama,375,64,1,54.807082982733846,11.674584650863258,790.3059159871191,server_usage,True,,20895.232957962435,21685.538873949554,20895.230999973137,20895.232957962435,0.0019579892978072166,790.3078739764169
req-000027,qwen2.5:1.5b-instruct,ollama,374,64,1,46.087916009128094,12.527763237437558,835.3369999676943,server_usage,True,,21685.59099995764,22520.927999925334,21685.589707980398,21685.59099995764,0.0012919772416353226,835.3382919449359
req-000028,qwen2.5:1.5b-instruct,ollama,376,64,1,51.60749994684011,12.305265206599696,826.839207962621,server_usage,True,,22520.986291987356,23347.825499949977,22520.98487498006,22520.986291987356,0.0014170072972774506,826.8406249699183
req-000029,qwen2.5:1.5b-instruct,ollama,374,64,1,50.167083041742444,11.14559260248724,752.3394169984385,server_usage,True,,23347.884666989557,24100.224083987996,23347.883332986385,23347.884666989557,0.001334003172814846,752.3407510016114
req-000030,qwen2.5:1.5b-instruct,ollama,374,64,1,49.40941702807322,11.286484777912616,760.457958036568,server_usage,True,,24100.31208297005,24860.770041006617,24100.309582951013,24100.31208297005,0.002500019036233425,760.4604580556042
req-000031,qwen2.5:1.5b-instruct,ollama,373,64,1,50.57966697495431,11.372704364706777,767.0600419514813,server_usage,True,,24860.931624949444,25627.991666900925,24860.928541980684,24860.931624949444,0.0030829687602818012,767.0631249202415
req-000032,qwen2.5:1.5b-instruct,ollama,374,64,1,48.41616697376594,11.739728174963227,788.0190419964492,server_usage,True,,25628.123292000964,26416.142333997414,25628.120167006273,25628.123292000964,0.0031249946914613247,788.0221669911407
