request_id,model,backend,input_tokens,output_tokens,concurrency,ttft_ms,tpot_ms,total_latency_ms,token_count_method,completed,error,started_offset_ms,completed_offset_ms,scheduled_offset_ms,dispatch_offset_ms,queue_delay_ms,end_to_end_latency_ms
req-000001,qwen2.5:1.5b-instruct,ollama,377,64,4,3303.5760830389336,9.645563492085785,3911.246583040338,server_usage,True,,0.07933395681902766,3911.325916997157,0.07808394730091095,0.07933395681902766,0.0012500095181167126,3911.247833049856
req-000002,qwen2.5:1.5b-instruct,ollama,380,64,4,1441.3610000046901,9.786775793939356,2057.9278750228696,server_usage,True,,0.1947919954545796,2058.122667018324,0.19433395937085152,0.1947919954545796,0.00045803608372807503,2057.9283330589533
req-000003,qwen2.5:1.5b-instruct,ollama,378,64,4,2374.352832965087,9.630533730766425,2981.076458003372,server_usage,True,,0.27533399406820536,2981.35179199744,0.275083992164582,0.27533399406820536,0.0002500019036233425,2981.0767080052756
req-000004,qwen2.5:1.5b-instruct,ollama,374,64,4,387.2060409630649,11.734586650697839,1126.4849999570288,server_usage,True,,0.3664999967440963,1126.8514999537729,0.3660419606603682,0.3664999967440963,0.00045803608372807503,1126.4854579931125
req-000005,qwen2.5:1.5b-instruct,ollama,374,64,4,3041.244917025324,10.672761904378792,3713.628917001188,server_usage,True,,3911.455583991483,7625.084500992671,3911.4400419639423,3911.455583991483,0.015542027540504932,3713.6444590287283
req-000006,qwen2.5:1.5b-instruct,ollama,382,64,4,3094.349915976636,9.591849872820257,3698.6364579643123,server_usage,True,,2058.185041998513,5756.821499962825,2058.183208981063,2058.185041998513,0.0018330174498260021,3698.638290981762
req-000007,qwen2.5:1.5b-instruct,ollama,379,64,4,3079.1219170205295,9.980683857094615,3707.9050000174902,server_usage,True,,2981.4661249984056,6689.371125015896,2981.461583985947,2981.4661249984056,0.004541012458503246,3707.9095410299487
req-000008,qwen2.5:1.5b-instruct,ollama,376,64,4,3099.784500023816,9.619259920399932,3705.7978750090115,server_usage,True,,1126.9598749931902,4832.757750002202,1126.9564169924706,1126.9598749931902,0.0034580007195472717,3705.801333009731
req-000009,qwen2.5:1.5b-instruct,ollama,377,64,4,3532.2052920237184,9.462161364758181,4128.321458003484,server_usage,True,,7625.165791949257,11753.487249952741,7625.164333963767,7625.165791949257,0.0014579854905605316,4128.322915988974
req-000010,qwen2.5:1.5b-instruct,ollama,378,64,4,3492.1271670027636,10.59201719065655,4159.424250014126,server_usage,True,,5756.896208971739,9916.320458985865,5756.894499994814,5756.896208971739,0.001708976924419403,4159.425958991051
req-000011,qwen2.5:1.5b-instruct,ollama,376,64,4,3535.695750033483,9.738864428881142,4149.244209052995,server_usage,True,,6689.498208987061,10838.742418040056,6689.494958962314,6689.498208987061,0.0032500247471034527,4149.247459077742
req-000012,qwen2.5:1.5b-instruct,ollama,377,64,4,3166.8364590150304,14.174385570980135,4059.822749986779,server_usage,True,,4832.826750003733,8892.649499990512,4832.8251669881865,4832.826750003733,0.0015830155462026596,4059.824333002325
req-000013,qwen2.5:1.5b-instruct,ollama,373,64,4,3289.1357500338927,16.32309390420449,4317.4906659987755,server_usage,True,,11753.572916961275,16071.06358296005,11753.571041976102,11753.572916961275,0.0018749851733446121,4317.492540983949
req-000014,qwen2.5:1.5b-instruct,ollama,376,64,4,3066.54712499585,10.104271159174719,3703.1162080238573,server_usage,True,,9916.480333951768,13619.596541975625,9916.477374965325,9916.480333951768,0.0029589864425361156,3703.1191670103
req-000015,qwen2.5:1.5b-instruct,ollama,378,64,4,3107.7370829880238,12.01880225423901,3864.9216250050813,server_usage,True,,10838.85812497465,14703.77974997973,10838.854999979958,10838.85812497465,0.0031249946914613247,3864.9247499997728
req-000016,qwen2.5:1.5b-instruct,ollama,378,64,4,3183.7111659697257,9.549363762036794,3785.3210829780437,server_usage,True,,8892.705499951262,12678.026582929306,8892.704124969896,8892.705499951262,0.001374981366097927,3785.32245795941
req-000017,qwen2.5:1.5b-instruct,ollama,380,64,4,3496.4590829913504,9.574587968739843,4099.658125021961,server_usage,True,,16071.550583990756,20171.208709012717,16071.520999947097,16071.550583990756,0.02958404365926981,4099.68770906562
req-000018,qwen2.5:1.5b-instruct,ollama,383,64,4,4108.3809999981895,9.824261238377186,4727.309458015952,server_usage,True,,13619.711833947804,18347.021291963756,13619.708249985706,13619.711833947804,0.003583962097764015,4727.31304197805
req-000019,qwen2.5:1.5b-instruct,ollama,380,64,4,3941.780666995328,9.724689158795785,4554.436083999462,server_usage,True,,14703.840916976333,19258.277000975795,14703.839416964911,14703.840916976333,0.001500011421740055,4554.437584010884
req-000020,qwen2.5:1.5b-instruct,ollama,380,64,4,3746.111291984562,15.647656079159962,4731.913624971639,server_usage,True,,12678.133124951273,17410.046749922913,12678.130249958485,12678.133124951273,0.002874992787837982,4731.916499964427
req-000021,qwen2.5:1.5b-instruct,ollama,376,64,4,3136.2695840070955,9.586830015501214,3740.239874983672,server_usage,True,,20171.34866694687,23911.58854193054,20171.345333976205,20171.34866694687,0.0033329706639051437,3740.243207954336
req-000022,qwen2.5:1.5b-instruct,ollama,378,64,4,3078.2839170424268,9.540141539810786,3679.3128340505064,server_usage,True,,18347.165958955884,22026.47879300639,18347.162749967538,18347.165958955884,0.003208988346159458,3679.3160430388525
req-000023,qwen2.5:1.5b-instruct,ollama,375,64,4,3078.416834003292,10.48578239611483,3739.0211249585263,server_usage,True,,19258.484124962706,22997.505249921232,19258.47929198062,19258.484124962706,0.004832982085645199,3739.025957940612
req-000024,qwen2.5:1.5b-instruct,ollama,378,64,4,3081.8465419579297,9.845582000534272,3702.118207991589,server_usage,True,,17410.764208994806,21112.882416986395,17410.73174995836,17410.764208994806,0.03245903644710779,3702.150667028036
req-000025,qwen2.5:1.5b-instruct,ollama,378,64,4,3049.5813749730587,9.589431872997906,3653.715582971927,server_usage,True,,23911.696166964248,27565.411749936175,23911.6945839487,23911.696166964248,0.0015830155462026596,3653.717165987473
req-000026,qwen2.5:1.5b-instruct,ollama,379,64,4,3112.824207986705,9.581474206661658,3716.4570830063894,server_usage,True,,22026.620458986145,25743.077541992534,22026.617374969646,22026.620458986145,0.0030840164981782436,3716.4601670228876
req-000027,qwen2.5:1.5b-instruct,ollama,375,64,4,3066.5680000092834,9.568359793370796,3669.3746669916436,server_usage,True,,22997.649333963636,26667.02400095528,22997.646083997097,22997.649333963636,0.003249966539442539,3669.377916958183
req-000028,qwen2.5:1.5b-instruct,ollama,380,64,4,3134.62454196997,9.429898809656382,3728.708166978322,server_usage,True,,21112.97195899533,24841.680125973653,21112.970708985813,21112.97195899533,0.0012500095181167126,3728.70941698784
req-000029,qwen2.5:1.5b-instruct,ollama,378,64,4,3051.953041984234,9.56482341280207,3654.5369169907644,server_usage,True,,27565.55495900102,31220.091875991784,27565.552083950024,27565.55495900102,0.0028750509954988956,3654.53979204176
req-000030,qwen2.5:1.5b-instruct,ollama,378,64,4,3048.2787920045666,9.694193778116079,3659.0130000258796,server_usage,True,,25743.190249952022,29402.2032499779,25743.187416985165,25743.190249952022,0.0028329668566584587,3659.0158329927363
req-000031,qwen2.5:1.5b-instruct,ollama,377,64,4,3030.645999999251,9.61791203239016,3636.5744580398314,server_usage,True,,26667.085833963938,30303.66029200377,26667.084666958544,26667.085833963938,0.001167005393654108,3636.575625045225
req-000032,qwen2.5:1.5b-instruct,ollama,378,64,4,3038.058625010308,9.772609793654983,3653.733042010572,server_usage,True,,24841.81712497957,28495.550166990142,24841.81437495863,24841.81712497957,0.0027500209398567677,3653.7357920315117
